Lig104/out.pdbqt:REMARK VINA RESULT:      -6.7      2.379      7.520
Lig104/out.pdbqt:REMARK VINA RESULT:      -6.7      4.941      7.157
Lig104/out.pdbqt:REMARK VINA RESULT:      -6.7      2.337      4.756
Lig104/out.pdbqt:REMARK VINA RESULT:      -6.6      3.463      5.717
Lig104/out.pdbqt:REMARK VINA RESULT:      -6.6      3.862      7.394
Lig104/out.pdbqt:REMARK VINA RESULT:      -6.6      4.929      8.138
Lig104/out.pdbqt:REMARK VINA RESULT:      -6.5      2.904      7.568
Lig105/out.pdbqt:REMARK VINA RESULT:      -6.2      0.000      0.000
Lig105/out.pdbqt:REMARK VINA RESULT:      -6.1      2.749      6.039
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.9      3.320      6.726
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.8      2.768      4.242
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.6      2.937      6.226
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.6      8.262     10.563
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.5      2.247      3.322
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.4      3.680      6.140
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.3      4.560      6.836
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.3      6.585      9.854
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.3      6.033      6.941
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.3      5.009      8.253
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.2      4.215      5.667
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.1      4.172      7.210
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.1      3.282      6.704
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.1      4.687      7.525
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.0      5.076      5.919
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.0      5.846      8.228
Lig105/out.pdbqt:REMARK VINA RESULT:      -5.0      2.624      4.035
Lig105/out.pdbqt:REMARK VINA RESULT:      -4.9      2.394      3.174
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.6      4.225      5.943
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.6      5.304      8.022
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.5      3.964      6.642
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.5      3.731      6.522
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.4      4.306      6.674
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.4      1.747      3.173
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.4      3.601      6.558
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.2      3.220      6.400
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.1      3.598      5.686
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.0      3.647      4.617
Lig106/out.pdbqt:REMARK VINA RESULT:      -5.0      4.734      6.383
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.9      3.824      6.560
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.9      1.881      3.020
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.9      3.689      4.572
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.8      3.752      6.583
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.8      5.084      8.188
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.8      4.058      6.314
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.8      3.032      4.762
Lig106/out.pdbqt:REMARK VINA RESULT:      -4.7      2.424      3.331
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.5      0.000      0.000
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.3      2.246      3.675
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.3      2.303      5.082
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.3      2.369      2.977
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.3      2.301      4.106
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.2      2.786      5.088
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.0      1.671      5.105
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.0      3.025      5.279
Lig107/out.pdbqt:REMARK VINA RESULT:      -5.0      3.176      4.904
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.9      2.592      4.190
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.9      1.924      3.716
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.8      3.337      3.964
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.8      2.175      3.337
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.7      3.473      4.681
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.7      2.175      2.591
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.6      2.715      4.247
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.6      2.400      3.742
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.6      1.606      2.284
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.6      1.697      4.987
Lig107/out.pdbqt:REMARK VINA RESULT:      -4.6      1.741      2.811
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.5      0.000      0.000
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.3      2.281      3.701
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.3      2.366      5.079
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.3      2.380      2.982
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.3      2.303      4.108
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.2      2.761      5.047
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.2      6.658      9.019
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.1      1.748      5.165
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.0      6.388      7.648
Lig108/out.pdbqt:REMARK VINA RESULT:      -5.0      2.123      4.311
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.9      2.210      3.991
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.9      1.819      3.574
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.8      3.084      5.399
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.7      5.525      7.788
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.7      1.946      4.491
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.7      2.173      3.233
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.7      2.022      2.877
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.7      3.258      4.655
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.6      2.052      2.674
Lig108/out.pdbqt:REMARK VINA RESULT:      -4.5      2.366      3.763
Lig109/out.pdbqt:REMARK VINA RESULT:      -5.5      0.000      0.000
Lig109/out.pdbqt:REMARK VINA RESULT:      -5.4      1.651      2.927
Lig109/out.pdbqt:REMARK VINA RESULT:      -5.3      2.135      4.297
Lig109/out.pdbqt:REMARK VINA RESULT:      -5.2      6.710      7.980
Lig109/out.pdbqt:REMARK VINA RESULT:      -5.0      7.834      9.091
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.9      2.256      3.449
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.8      4.140      4.877
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.7      6.389      7.456
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.7      7.942      9.096
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.6      5.426      6.467
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.5      7.295      8.891
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.5      8.553      9.838
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.5      7.786      8.951
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.4      5.829      6.744
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.3      7.599      8.881
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.3      7.038      8.312
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.2      5.949      7.368
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.2      7.482      9.076
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.0      5.033      6.596
Lig109/out.pdbqt:REMARK VINA RESULT:      -4.0      6.372      7.779
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.7      1.560      5.156
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.4      3.197      5.332
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.4      4.888      6.686
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.4      5.704      7.789
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.4      6.688      9.241
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.3      4.390      6.673
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.2      5.088      7.346
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.1      4.482      7.322
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.1      3.996      6.144
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.0      6.023      7.671
Lig10/out.pdbqt:REMARK VINA RESULT:      -5.0      2.893      6.051
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.9      5.257      7.763
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.8      5.184      7.731
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.7      5.275      8.445
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.7      3.601      6.429
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.7      6.496      8.138
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.7      3.554      6.157
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.6      4.087      6.300
Lig10/out.pdbqt:REMARK VINA RESULT:      -4.5      4.415      6.495
Lig110/out.pdbqt:REMARK VINA RESULT:      -5.5      0.000      0.000
Lig110/out.pdbqt:REMARK VINA RESULT:      -5.4      1.645      2.926
Lig110/out.pdbqt:REMARK VINA RESULT:      -5.3      2.134      4.305
Lig110/out.pdbqt:REMARK VINA RESULT:      -5.2      6.711      7.983
Lig110/out.pdbqt:REMARK VINA RESULT:      -5.1      1.964      3.428
Lig110/out.pdbqt:REMARK VINA RESULT:      -5.0      7.844      9.115
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.9      7.548      8.908
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.8      2.321      3.614
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.7      6.404      7.468
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.7      7.954      9.111
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.6      6.740      7.608
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.6      6.468      7.328
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.5      5.357      6.377
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.4      7.057      7.966
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.4      5.403      6.424
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.4      4.308      5.605
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.4      8.205      9.577
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.4      5.786      6.686
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.3      8.389      9.553
Lig110/out.pdbqt:REMARK VINA RESULT:      -4.3      7.312      8.917
Lig111/out.pdbqt:REMARK VINA RESULT:      -5.5      0.000      0.000
Lig111/out.pdbqt:REMARK VINA RESULT:      -5.0      2.430      4.755
Lig111/out.pdbqt:REMARK VINA RESULT:      -5.0      3.658      4.378
Lig111/out.pdbqt:REMARK VINA RESULT:      -5.0      2.442      5.194
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.9      2.588      2.860
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.9      3.456      5.127
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.8      2.562      3.314
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.8      3.685      5.498
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.7      2.699      4.795
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.7      2.483      4.135
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.6      4.458      5.536
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.6      2.491      4.645
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.5      2.477      2.874
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.5      2.734      3.305
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.5      4.332      5.773
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.4      1.964      3.407
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.3      2.775      3.918
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.3      4.145      5.450
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.3      2.813      5.195
Lig111/out.pdbqt:REMARK VINA RESULT:      -4.2      2.333      5.188
Lig112/out.pdbqt:REMARK VINA RESULT:      -5.2      0.000      0.000
Lig112/out.pdbqt:REMARK VINA RESULT:      -5.1      1.762      3.368
Lig112/out.pdbqt:REMARK VINA RESULT:      -5.1      2.642      5.178
Lig112/out.pdbqt:REMARK VINA RESULT:      -5.1      1.946      4.744
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.9      2.031      3.278
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.8      1.934      3.910
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.8      2.624      4.292
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.7      2.486      4.098
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.6      2.236      2.773
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.5      2.453      4.572
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.5      2.425      4.569
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.5      2.343      3.972
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.4      1.417      1.793
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.4      2.170      3.776
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.4      1.979      2.892
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.3      9.291     10.838
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.3      2.375      4.533
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.1      7.089      9.222
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.1      7.673      9.181
Lig112/out.pdbqt:REMARK VINA RESULT:      -4.1      2.123      4.613
Lig113/out.pdbqt:REMARK VINA RESULT:      -6.0      0.000      0.000
Lig113/out.pdbqt:REMARK VINA RESULT:      -6.0      1.322      2.652
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.8      2.200      5.494
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.8      2.237      5.782
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.7      2.287      5.374
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.6      1.784      3.337
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.6      2.739      5.973
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.6      2.166      5.882
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.4      4.785      6.690
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.3      3.663      5.262
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.3      4.580      7.914
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.1      6.497      8.342
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.1      6.327      8.300
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.0      2.693      6.738
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.0      5.235      7.929
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.0      6.628      9.578
Lig113/out.pdbqt:REMARK VINA RESULT:      -5.0      1.457      2.665
Lig113/out.pdbqt:REMARK VINA RESULT:      -4.9      6.037      7.826
Lig113/out.pdbqt:REMARK VINA RESULT:      -4.8      2.773      6.255
Lig113/out.pdbqt:REMARK VINA RESULT:      -4.8      5.787      8.146
Lig114/out.pdbqt:REMARK VINA RESULT:      -6.0      0.000      0.000
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.9      1.715      2.689
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.7      2.315      5.793
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.7      2.188      5.363
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.7      2.112      5.306
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.6      1.175      2.615
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.5      2.201      5.800
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.4      1.561      5.604
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.4      4.797      6.810
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.2      5.216      7.471
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.2      2.859      6.244
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.1      6.332      8.463
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.0      4.968      7.739
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.0      6.758      9.687
Lig114/out.pdbqt:REMARK VINA RESULT:      -5.0      2.630      5.049
Lig114/out.pdbqt:REMARK VINA RESULT:      -4.9      3.030      5.585
Lig114/out.pdbqt:REMARK VINA RESULT:      -4.9      2.335      6.078
Lig114/out.pdbqt:REMARK VINA RESULT:      -4.8      1.766      6.086
Lig114/out.pdbqt:REMARK VINA RESULT:      -4.8      5.503      7.990
Lig114/out.pdbqt:REMARK VINA RESULT:      -4.5      4.717      6.789
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.6      2.560      3.521
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.3      3.505      5.568
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.3      2.706      4.389
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.2      2.708      4.060
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.2      5.981      7.078
Lig115/out.pdbqt:REMARK VINA RESULT:      -5.1      2.186      3.903
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.9      3.119      5.279
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.9      4.479      6.232
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.9      3.963      5.514
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.8      3.125      4.628
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.8      1.476      1.989
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.7      3.225      4.640
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.7      4.914      6.116
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.7      2.739      5.085
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.7      3.935      5.938
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.7      4.655      6.261
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.5      5.023      6.335
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.5      3.069      5.308
Lig115/out.pdbqt:REMARK VINA RESULT:      -4.4      4.493      6.417
Lig116/out.pdbqt:REMARK VINA RESULT:      -5.6      0.000      0.000
Lig116/out.pdbqt:REMARK VINA RESULT:      -5.4      2.747      5.694
Lig116/out.pdbqt:REMARK VINA RESULT:      -5.3      2.803      4.542
Lig116/out.pdbqt:REMARK VINA RESULT:      -5.2      2.428      3.503
Lig116/out.pdbqt:REMARK VINA RESULT:      -5.0      2.768      3.266
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.9      2.696      4.073
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.9      2.790      5.231
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.9      2.106      3.478
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.8      6.034      9.317
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.8      2.657      5.274
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.7      2.888      3.731
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.7      3.006      5.084
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.7      2.767      3.915
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.7      8.659     11.131
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.6      3.303      5.247
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.5      3.380      5.933
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.5      2.897      5.623
Lig116/out.pdbqt:REMARK VINA RESULT:      -4.5      2.808      4.357
